 x,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
2639,2020/02/22,Wuhan Municipal Party Committee Secretary-General Tsai Jie is the former double open,武汉市委原秘书长蔡杰被双开,8208218,40,"['武汉', '市委', '武汉市', '武汉市委', '原', '秘书', '秘书长', '蔡杰', '被', '双开']",
2640,2020/02/22,You from me.,有你在身边,8122815,41,"['有', '你', '在', '身边']",
2641,2020/02/22,Nucleic acid negative can not rule out pneumonia new crown,核酸阴性不能排除新冠肺炎,7893701,42,"['核酸', '阴性', '不能', '排除', '新冠', '肺炎']",
2642,2020/02/22,After the men's game to show off eating father XingJu,男子炫耀吃野味后父亲被刑拘,7734336,43,"['男子', '炫耀', '吃', '野味', '后', '父亲', '被', '刑拘']",
2643,2020/02/22,Blue Rescue team members were killed while transporting supplies,蓝天救援队队员运送物资途中身亡,7637006,44,"['蓝天', '救援', '救援队', '队员', '运送', '物资', '途中', '身亡']",
2644,2020/02/22,Dangdang responsible person to be interviewed rectification,当当网负责人被约谈整改,7581665,45,"['当当网', '负责', '责人', '负责人', '被', '约', '谈', '整改']",
2645,2020/02/22,Doctors fight against SARS sing the birthday song for her daughter outside,抗疫医生门外为女儿唱生日歌,7572998,46,"['抗疫', '医生', '门外', '为', '女儿', '唱', '生日', '生日歌']",
2646,2020/02/22,Anhui from March 2 to carry out online teaching,安徽3月2日起开展线上教学,7572631,47,"['安徽', '3', '月', '2', '日起', '开展', '线上', '教学']",
2647,2020/02/22,Amnesia grandfather cleaning module hospital,健忘症爷爷打扫方舱医院,7539352,48,"['健忘', '健忘症', '爷爷', '打扫', '方舱', '医院']",
2648,2020/02/22,The new crown up to 34 cases of pneumonia cases in the United States,美国新冠肺炎病例达34例,7446110,49,"['美国', '新冠', '肺炎', '病例', '达', '34', '例']",
2649,2020/02/22,Zhong Nanshan team isolated a new virus from the urine crown,钟南山团队从尿液中分离出新冠病毒,7367934,50,"['南山', '钟南山', '团队', '从', '尿液', '中', '分离', '出新', '冠', '病毒']",
2650,2020/02/23,Xie Guangkun respond to provoke angry users,谢广坤回应惹网友生气,11956067,1,"['谢广坤', '回应', '惹', '网友', '生气']",
2651,2020/02/23,Lee gave birth to hit the face giao brother,李诞撞脸giao哥,11412390,2,"['李诞撞', '脸', 'giao', '哥']",
2652,2020/02/23,National new confirmed cases 648 cases,全国新增确诊病例648例,11087711,3,"['全国', '新增', '确诊', '病例', '648', '例']",
2653,2020/02/23,When Mark live for himself a haircut,当马可直播给自己剪头发时,10774103,4,"['当马', '可', '直播', '给', '自己', '头发', '剪头发', '时']",
2654,2020/02/23,Zhou deep do not know his name,周深不知道自己的名字,10703986,5,"['周深', '不', '知道', '自己', '的', '名字']",
2655,2020/02/23,Chinese girl being harassed on the streets of India domineering back to hate,中国姑娘印度街头被骚扰霸气回怼,10422842,6,"['中国', '姑娘', '印度', '街头', '被', '骚扰', '霸气', '回怼']",
2656,2020/02/23,China's first reusable masks,中国首款可重复使用口罩,10316448,7,"['中国', '首款', '可', '重复', '使用', '重复使用', '口罩']",
2657,2020/02/23,The only kid at home exercise,小鬼在家唯一的运动量,10222296,8,"['小鬼', '在家', '唯一', '的', '运动', '动量', '运动量']",
2658,2020/02/23,Du Yulu died performing artists,表演艺术家杜雨露去世,10078405,9,"['表演', '演艺', '艺术', '术家', '艺术家', '表演艺术家', '雨露', '杜雨露', '去世']",
2659,2020/02/23,The 21 provinces and autonomous regions to achieve zero new 22,全国21个省区市22日实现零新增,9547295,10,"['全国', '21', '个', '省区', '区市', '省区市', '22', '日', '实现', '零', '新增']",
2660,2020/02/23,Wu Min Xia live Fancy husband steal the spotlight,吴敏霞直播老公花式抢镜,9536965,11,"['吴敏霞', '直播', '老公', '花式', '抢镜']",
2661,2020/02/23,Wu Lei was appointed director of Prison Administration of Shandong Province,任命吴磊为山东省监狱管理局局长,9506023,12,"['任命', '吴磊', '为', '山东', '山东省', '监狱', '管理', '管理局', '局长']",
2662,2020/02/23,Jay fans cheer for health care,周杰伦为医护粉丝加油,9260817,13,"['周杰伦', '为', '医护', '粉丝', '加油']",
2663,2020/02/23,"Tianjin, Wuhan support nurse shouted Zhang Yixing",天津支援武汉护士喊话张艺兴,9167921,14,"['天津', '支援', '武汉', '护士', '喊话', '张艺兴']",
2664,2020/02/23,You from me.,有你在身边,9100015,15,"['有', '你', '在', '身边']",
2665,2020/02/23,Hubei new confirmed cases 630 cases,湖北新增确诊病例630例,9059902,16,"['湖北', '新增', '确诊', '病例', '630', '例']",
2666,2020/02/23,Seoul Mayor advised the public to disband protests were besieged,首尔市长劝市民解散集会遭围攻,9040182,17,"['首尔', '市长', '劝', '市民', '解散', '集会', '遭', '围攻']",
2667,2020/02/23,23 day cruise disembark without the virus were detected,日邮轮23名下船者未经病毒检测,8830213,18,"['日', '邮轮', '23', '名', '下船', '者', '未经', '病毒', '检测', '病毒检测']",
2668,2020/02/23,98-year-old mother walked three hours to deliver meals to the 70-year-old daughter,98岁母亲走3小时给70岁女儿送饭,8766817,19,"['98', '岁', '母亲', '走', '3', '小时', '给', '70', '岁', '女儿', '送饭']",
2669,2020/02/23,Sichuan people get together to drink tea masks unloading,四川市民卸口罩扎堆喝茶,8706898,20,"['四川', '市民', '卸', '口罩', '扎堆', '喝茶']",
2670,2020/02/23,Cerebral palsy takeaway brother mom confession,脑瘫外卖小哥表白妈妈,8617130,21,"['脑瘫', '外卖', '小哥', '表白', '妈妈']",
2671,2020/02/23,New Korea confirmed cases 123 cases,韩国新增确诊病例123例,8579935,22,"['韩国', '新增', '确诊', '病例', '123', '例']",
2672,2020/02/23,Should real estate license plus the name of daughter,房产证该不该加儿媳妇名字,8522567,23,"['房产', '房产证', '不该', '该不该', '加', '儿媳', '媳妇', '儿媳妇', '名字']",
2673,2020/02/23,One person make life and social recovery,白岩松 让生活和社会复苏,8277475,24,"['白岩松', ' ', '让', '生活', '和', '社会', '复苏']",
2674,2020/02/23,Huangshan restored and opened to visitors only come one,黄山恢复开放只来了1位游客,8259027,25,"['黄山', '恢复', '开放', '只来', '了', '1', '位', '游客']",
2675,2020/02/23,Anson Hu Wen Wen quarrel in style duet,胡彦斌于文文吵架式对唱,8192541,26,"['胡彦斌', '于', '文文', '吵架', '式', '对唱']",
2676,2020/02/23,Hangzhou woman wearing top hats bath cover to buy food,杭州女子戴斗笠顶浴罩买菜,7998392,27,"['杭州', '女子', '戴', '斗笠', '顶', '浴罩', '买菜']",
2677,2020/02/23,Tu Cao Yu Shuxin Zhang Yu Jian,张雨剑吐槽虞书欣,7917995,28,"['张雨剑', '吐', '槽', '虞书欣']",
2678,2020/02/23,CCTV Interview virus hunter,央视专访美国病毒猎手,7883700,29,"['央视', '专访', '美国', '病毒', '猎手']",
2679,2020/02/23,Reduce corporate power stage gas costs,阶段性降低企业用电用气费用,7830918,30,"['阶段', '阶段性', '降低', '企业', '用电', '用气', '费用']",
2680,2020/02/23,Wuhan 29-year-old female doctor died of pneumonia infecting new crown,武汉29岁女医生感染新冠肺炎去世,7826430,31,"['武汉', '29', '岁', '医生', '女医生', '感染', '新冠', '肺炎', '去世']",
2681,2020/02/23,Allen Lin coax her mother while his wife textbooks,林依轮 同时哄妈妈老婆教科书,7800769,32,"['林依轮', ' ', '同时', '哄', '妈妈', '老婆', '教科', '教科书']",
2682,2020/02/23,Zhang Yixing Spring Festival Evening dress rehearsal fall backflip,张艺兴春晚后空翻彩排摔倒,7789398,33,"['张艺兴', '春晚', '空翻', '后空翻', '彩排', '摔倒']",
2683,2020/02/23,Chengdu implementation of the two first-line mode of commuting,成都实行两点一线上下班模式,7788080,34,"['成都', '实行', '两点', '一线', '上下', '下班', '上下班', '模式']",
2684,2020/02/23,Isolation of the elderly to escape from the hospital to go home to eat noodles,隔离期老人从医院逃回家吃面,7694958,35,"['隔离', '期', '老人', '从', '医院', '逃', '回家', '吃面']",
2685,2020/02/23,Vulcan Hill Hospital and then discharged 71 people,火神山医院再出院71人,7637179,36,"['火神', '山', '医院', '再', '出院', '71', '人']",
2686,2020/02/23,Wuhan girl's diary Vulcan Mountain,武汉女孩的火神山日记,7628945,37,"['武汉', '女孩', '的', '火神', '山', '日记']",
2687,2020/02/23,Rice cooker cake roll scene,电饭煲蛋糕翻车现场,7625490,38,"['饭煲', '电饭煲', '蛋糕', '翻车', '现场']",
2688,2020/02/23,"Over 5,000 people yesterday flocked to the West Lake Broken Bridge",超5000人昨日涌向西湖断桥,7616250,39,"['超', '5000', '人', '昨日', '涌向', '西湖', '断桥']",
2689,2020/02/23,Angela Wang Xi pre-dawn darkness,张韶涵王晰 黎明前的黑暗,7446631,40,"['张韶涵', '王晰', ' ', '黎明', '黎明前', '的', '黑暗']",
2690,2020/02/23,Alec Su Chen Zhipeng fit,苏有朋陈志朋合体,7439334,41,"['苏有朋', '陈志朋', '合体']",
2691,2020/02/23,The epidemic has not yet appeared inflection point,疫情拐点还没有出现,7430135,42,"['疫情', '拐点', '还', '没有', '出现']",
2692,2020/02/23,Messi Luckiest Man,梅西大四喜,7407713,43,"['梅西', '大四', '四喜', '大四喜']",
2693,2020/02/23,Comments Angela Ding Tai Shing Wang Xi,丁太升点评张韶涵王晰,7336025,44,"['丁太升', '点评', '张韶涵', '王晰']",
2694,2020/02/23,Wade jersey retirement ceremony,韦德球衣退役仪式,7267216,45,"['韦德', '球衣', '退役', '仪式']",
2695,2020/02/23,Chai Hospital Moscow Symphony Orchestra played for my country,莫斯科柴院交响乐团奏响我的祖国,7226803,46,"['莫斯科', '柴院', '交响', '乐团', '交响乐', '交响乐团', '奏响', '我', '的', '祖国']",
2696,2020/02/23,The flow of people get together and appear more scenes,多地出现人流扎堆场面,7193117,47,"['多地', '出现', '人流', '扎堆', '场面']",
2697,2020/02/23,Contagion front-line police drying out face masks,战疫一线交警晒出口罩脸,7102088,48,"['战疫', '一线', '交警', '晒出', '口罩', '脸']",
2698,2020/02/23,Anhui province revoke all roads quarantine site,安徽撤销全省所有公路检疫站点,7025890,49,"['安徽', '撤销', '全省', '所有', '公路', '检疫', '检疫站', '点']",
2699,2020/02/23,Sichuan people get together to drink tea event be accountable,四川扎堆喝茶事件多人被追责,6851739,50,"['四川', '扎堆', '喝茶', '事件', '多人', '被', '追责']",
2700,2020/02/24,Zhou Jun Wei Hidetoshi early marriage,周峻纬英年早婚,12589636,1,"['周峻纬', '英年', '早婚']",
2701,2020/02/24,"The national total of 77,150 cases of pneumonia diagnosed with the new crown",全国累计确诊新冠肺炎77150例,11826622,2,"['全国', '累计', '确诊', '新冠', '肺炎', '77150', '例']",
2702,2020/02/24,Stella found her husband derailment,斯黛拉发现老公出轨,11506978,3,"['斯黛拉', '发现', '老公', '出轨']",
2703,2020/02/24,Yi Xi smelt one thousand military uniform style,易烊千玺军装造型,11406173,4,"['易', '烊', '千玺', '军装', '造型']",
2704,2020/02/24,Hubei new confirmed cases 398 cases,湖北新增确诊病例398例,11182920,5,"['湖北', '新增', '确诊', '病例', '398', '例']",
2705,2020/02/24,Tu Cao Yu Shuxin Zhang Yu Jian,张雨剑吐槽虞书欣,10892720,6,"['张雨剑', '吐', '槽', '虞书欣']",
2706,2020/02/24,James winning jump shot is very much like Kobe Bryant,詹姆斯致胜跳投像极了科比,10838480,7,"['詹姆斯', '致胜', '跳投', '像', '极了', '科比']",
2707,2020/02/24,Wu Lei was appointed director of Prison Administration of Shandong Province,任命吴磊为山东省监狱管理局局长,10619820,8,"['任命', '吴磊', '为', '山东', '山东省', '监狱', '管理', '管理局', '局长']",
2708,2020/02/24,Chinese people can stay in the field out of the city,滞留在汉外地人员可出城,10619510,9,"['滞留', '在', '汉', '外地', '人员', '可出', '城']",
2709,2020/02/24,Smile help all the people dou Contagion,笑容助力全民dou战疫,10510321,10,"['笑容', '助力', '全民', 'dou', '战疫']",
2710,2020/02/24,Peace of mind to return heart-warming return post,安心返程暖心返岗,10469956,11,"['安心', '返程', '暖心', '返岗']",
2711,2020/02/24,Xie Guangkun respond to provoke angry users,谢广坤回应惹网友生气,10400823,12,"['谢广坤', '回应', '惹', '网友', '生气']",
2712,2020/02/24,Arctic methane,北极甲烷,10320403,13,"['北极', '甲烷']",
2713,2020/02/24,US mad inventor multiply homemade rockets fall death,美疯狂发明家乘自制火箭坠亡,10270878,14,"['美', '疯狂', '发明', '发明家', '乘', '自制', '火箭', '坠亡']",
2714,2020/02/24,Xie Na belly,谢娜肚子,10235062,15,"['谢娜', '肚子']",
2715,2020/02/24,"28 years ago, Southern Medical cracked the case of the girls were killed",28年前南医大女生被杀案告破,10108122,16,"['28', '年前', '南', '医大', '女生', '被杀案', '告破']",
2716,2020/02/24,Li Yi Feng sister tease Dan,李易峰 撩妹段位,10073209,17,"['李易峰', ' ', '撩妹', '段位']",
2717,2020/02/24,The impact of the epidemic on the Chinese economy is temporary and short-term,疫情对中国经济冲击是暂时的短期的,9974340,18,"['疫情', '对', '中国', '经济', '冲击', '是', '暂时', '的', '短期', '的']",
2718,2020/02/24,Korea added 161 cases of pneumonia new crown,韩国新增161例新冠肺炎,9890455,19,"['韩国', '新增', '161', '例新冠', '肺炎']",
2719,2020/02/24,Now is the time to Sahuan children yet,现在到撒欢儿的时候了吗,9757087,20,"['现在', '到', '撒欢', '撒欢儿', '的', '时候', '了', '吗']",
2720,2020/02/24,Huangshan restored and opened to visitors only come one,黄山恢复开放只来了1位游客,9636560,21,"['黄山', '恢复', '开放', '只来', '了', '1', '位', '游客']",
2721,2020/02/24,Wu Min Xia live Fancy husband steal the spotlight,吴敏霞直播老公花式抢镜,9574281,22,"['吴敏霞', '直播', '老公', '花式', '抢镜']",
2722,2020/02/24,Soda fit,苏打绿合体,9455357,23,"['苏打', '绿', '合体']",
2723,2020/02/24,Hunan new confirmed cases to zero for the first time,湖南新增确诊病例首次归零,9423233,24,"['湖南', '新增', '确诊', '病例', '首次', '归零']",
2724,2020/02/24,11 municipalities in northern Italy closed city isolation,意大利北部11个市镇封城隔离,9387092,25,"['大利', '意大利', '北部', '11', '个', '市镇', '封城', '隔离']",
